文件名,键名,日文原文,当前使用,使用来源,todo/new_翻译,jp_cn_翻译,data_翻译
Mission.json,main_task_group-02-01#54|name,"プロデュースに挑戦して評価A以上を獲得しよう
【条件】プラン：センスのプロデュースアイドル","在培育中挑战获得A以上的评价吧
【条件】方案：感性的培育用偶像",jp_cn,,"在培育中挑战获得A以上的评价吧
【条件】方案：感性的培育用偶像","在培育中挑战获得A以上的评价
【条件】方案：感性的培育用偶像"
Mission.json,main_task_group-02-01#55|name,"プロデュースに挑戦して評価A以上を獲得しよう
【条件】プラン：ロジックのプロデュースアイドル","在培育中挑战获得A以上的评价吧
【条件】方案：理性的培育用偶像",jp_cn,,"在培育中挑战获得A以上的评价吧
【条件】方案：理性的培育用偶像","在培育中挑战获得A以上的评价
【条件】方案：理性的培育用偶像"
Mission.json,main_task_group-02-01#56|name,コンテストのユニット総合力を{threshold}以上にしよう,将竞技场的组合综合实力提升至{threshold}以上吧,jp_cn,,将竞技场的组合综合实力提升至{threshold}以上吧,将竞技场的组合综合实力提升至{threshold}以上
Mission.json,main_task_group-02-01#59|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-02-01#60|name,いずれかのアイドルの親愛度Lvを{threshold}にしよう,让任意一位偶像的亲密度Lv达到{threshold}吧,todo/new,让任意一位偶像的亲密度Lv达到{threshold}吧,将任意偶像的亲密度Lv提升至{threshold}吧,将任意偶像的亲密度Lv提升至{threshold}
Mission.json,main_task_group-02-01#63|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-02-01#65|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-02-01#66|name,"プロデュースに挑戦して評価A以上を獲得しよう
【条件】プラン：センスのプロデュースアイドル","在培育中挑战获得A以上的评价吧
【条件】方案：感性的培育用偶像",jp_cn,,"在培育中挑战获得A以上的评价吧
【条件】方案：感性的培育用偶像","在培育中挑战获得A以上的评价
【条件】方案：感性的培育用偶像"
Mission.json,main_task_group-02-01#67|name,"プロデュースに挑戦して評価A以上を獲得しよう
【条件】プラン：ロジックのプロデュースアイドル","在培育中挑战获得A以上的评价吧
【条件】方案：理性的培育用偶像",jp_cn,,"在培育中挑战获得A以上的评价吧
【条件】方案：理性的培育用偶像","在培育中挑战获得A以上的评价
【条件】方案：理性的培育用偶像"
Mission.json,main_task_group-02-01#68|name,合計ファン数を{threshold}人にしよう,将累计粉丝数提升至{threshold}人吧,jp_cn,,将累计粉丝数提升至{threshold}人吧,将累计粉丝数提升至{threshold}人
Mission.json,main_task_group-02-01#70|name,プロデュースでスキルカードを{threshold}回強化しよう,在培育中强化{threshold}次技能卡吧,jp_cn,,在培育中强化{threshold}次技能卡吧,在培育中强化{threshold}次技能卡
Mission.json,main_task_group-02-01#72|name,コンテストのユニット総合力を{threshold}以上にしよう,将竞技场的组合综合实力提升至{threshold}以上吧,jp_cn,,将竞技场的组合综合实力提升至{threshold}以上吧,将竞技场的组合综合实力提升至{threshold}以上
Mission.json,main_task_group-02-01#75|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-02-01#76|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-02-01#77|name,篠澤 広で最終試験に合格して評価A以上を{threshold}回獲得しよう,让筱泽广通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让筱泽广通过最终考试并获得{threshold}次A以上的评价吧,让筱泽广通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#78|name,倉本 千奈で最終試験に合格して評価A以上を{threshold}回獲得しよう,让仓本千奈通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让仓本千奈通过最终考试并获得{threshold}次A以上的评价吧,让仓本千奈通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#80|name,コンテストのユニット総合力を{threshold}以上にしよう,将竞技场的组合综合实力提升至{threshold}以上吧,jp_cn,,将竞技场的组合综合实力提升至{threshold}以上吧,将竞技场的组合综合实力提升至{threshold}以上
Mission.json,main_task_group-02-01#82|name,葛城 リーリヤで最終試験に合格して評価A以上を{threshold}回獲得しよう,让葛城莉莉娅通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让葛城莉莉娅通过最终考试并获得{threshold}次A以上的评价吧,让葛城莉莉娅通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#83|name,紫雲 清夏で最終試験に合格して評価A以上を{threshold}回獲得しよう,让紫云清夏通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让紫云清夏通过最终考试并获得{threshold}次A以上的评价吧,让紫云清夏通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#85|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-02-01#86|name,プロデュース評価を合計{threshold}獲得しよう,累计获得{threshold}培育评价吧,jp_cn,,累计获得{threshold}培育评价吧,累计获得{threshold}培育评价
Mission.json,main_task_group-02-01#87|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-02-01#88|name,有村 麻央で最終試験に合格して評価A以上を{threshold}回獲得しよう,让有村麻央通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让有村麻央通过最终考试并获得{threshold}次A以上的评价吧,让有村麻央通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#89|name,姫崎 莉波で最終試験に合格して評価A以上を{threshold}回獲得しよう,让姬崎莉波通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让姬崎莉波通过最终考试并获得{threshold}次A以上的评价吧,让姬崎莉波通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#92|name,月村 手毬で最終試験に合格して評価A以上を{threshold}回獲得しよう,让月村手毬通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让月村手毬通过最终考试并获得{threshold}次A以上的评价吧,让月村手毬通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#93|name,藤田 ことねで最終試験に合格して評価A以上を{threshold}回獲得しよう,让藤田琴音通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让藤田琴音通过最终考试并获得{threshold}次A以上的评价吧,让藤田琴音通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#94|name,スキルカードを{threshold}種類獲得しよう,获得{threshold}种技能卡吧,jp_cn,,获得{threshold}种技能卡吧,获得{threshold}种技能卡
Mission.json,main_task_group-02-01#95|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-02-01#97|name,花海 咲季で最終試験に合格して評価A以上を{threshold}回獲得しよう,让花海咲季通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让花海咲季通过最终考试并获得{threshold}次A以上的评价吧,让花海咲季通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-02-01#98|name,花海 佑芽で最終試験に合格して評価A以上を{threshold}回獲得しよう,让花海佑芽通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让花海佑芽通过最终考试并获得{threshold}次A以上的评价吧,让花海佑芽通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-03-01#9|name,スキルカードを{threshold}種類獲得しよう,获得{threshold}种技能卡吧,jp_cn,,获得{threshold}种技能卡吧,获得{threshold}种技能卡
Mission.json,main_task_group-03-01#15|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-03-01#18|name,プラン：アノマリーのプロデュースアイドルで最終試験に合格して評価A以上を{threshold}回獲得しよう,让方案：异类的培育用偶像通过最终考试并获得{threshold}次A以上的评价吧,jp_cn,,让方案：异类的培育用偶像通过最终考试并获得{threshold}次A以上的评价吧,让方案：异类的培育用偶像通过最终考试并获得{threshold}次A以上的评价
Mission.json,main_task_group-03-01#20|name,コンテストのユニット総合力を{threshold}以上にしよう,将竞技场的组合综合实力提升至{threshold}以上吧,jp_cn,,将竞技场的组合综合实力提升至{threshold}以上吧,将竞技场的组合综合实力提升至{threshold}以上
Mission.json,main_task_group-03-01#21|name,APを{threshold}消費しよう,消耗{threshold}点AP吧,jp_cn,,消耗{threshold}点AP吧,消耗{threshold}点AP
Mission.json,main_task_group-03-01#25|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-03-01#26|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
Mission.json,main_task_group-03-01#27|name,スキルカードを{threshold}種類獲得しよう,获得{threshold}种技能卡吧,jp_cn,,获得{threshold}种技能卡吧,获得{threshold}种技能卡
Mission.json,main_task_group-03-01#28|name,合計ファン数を{threshold}人にしよう,将累计粉丝数提升至{threshold}人吧,jp_cn,,将累计粉丝数提升至{threshold}人吧,将累计粉丝数提升至{threshold}人
Mission.json,main_task_group-03-01#31|name,コンテストのユニット総合力を{threshold}以上にしよう,将竞技场的组合综合实力提升至{threshold}以上吧,jp_cn,,将竞技场的组合综合实力提升至{threshold}以上吧,将竞技场的组合综合实力提升至{threshold}以上
Mission.json,main_task_group-03-01#32|name,お仕事を合計{threshold}時間しよう,进行累计{threshold}小时的工作吧,jp_cn,,进行累计{threshold}小时的工作吧,进行累计{threshold}小时的工作
Mission.json,main_task_group-03-01#35|name,十王 星南のファンを{threshold}人獲得しよう,十王星南获得{threshold}名粉丝吧,jp_cn,,十王星南获得{threshold}名粉丝吧,十王星南获得{threshold}名粉丝
Mission.json,main_task_group-03-01#36|name,コンテストでスコアを{threshold}以上獲得しよう,在竞技场中获得{threshold}以上的分数吧,jp_cn,,在竞技场中获得{threshold}以上的分数吧,在竞技场中获得{threshold}以上的分数
Mission.json,main_task_group-03-01#38|name,プロデューサーLv{threshold}に到達しよう,让制作人等级达到Lv{threshold}吧,todo/new,让制作人等级达到Lv{threshold}吧,到达制作人Lv{threshold}吧,到达制作人Lv{threshold}
